url,status,reason,pos,neg,margin,blur
https://lookaside.fbsbx.com/lookaside/crawler/instagram/dr.mehmet.yildirim/profile_pic.jpg,error,download: cannot identify image file <_io.BytesIO object at 0x399f96ac0>,,,,
https://npistanbul.com/_next/image?url=https%3A%2F%2Fcdn.npistanbul.com%2Fassets%2Fuploads%2Fcv%2Fimages%2F921-mehmet-sirin-yildirim.jpg&w=1080&q=100,rejected,too_small 704x469,,,,
https://s3-eu-west-1.amazonaws.com/doktortakvimi.com/doctor/f9069a/f9069af32f7f100def5ef4f30fe2a340_large.jpg,rejected,too_small 280x280,,,,
https://w3.sdu.edu.tr/foto.aspx?sicil_no=00880,rejected,clip_threshold,0.18890957534313202,0.18909890949726105,-0.00018933415412902832,197.13593612032855
https://s3-eu-west-1.amazonaws.com/doktortakvimi.com/doctor/669994/669994fd02e44fdb4c22f627b2402911_large.jpg,rejected,too_small 480x480,,,,
https://ideacdn.net/idea/jo/55/myassets/products/184/klinik-yonleri-ile-ozet-noroanatomi-569_min.jpeg?revision=1748810044,rejected,too_small 418x600,,,,
https://avesis.hacettepe.edu.tr/user/image/13630,rejected,too_small 324x324,,,,
https://www.placidway.com/images/doctor_images/logo-16760100712b2bcb3019644884d390508a1d9e5e7d.jpeg,rejected,too_small 498x498,,,,
https://www.tiktok.com/api/img/?userId=7254479024281764869&location=2&aid=1988&userAvatarTypeEnum=4,error,download: 403 Client Error: Forbidden for url: https://www.tiktok.com/api/img/?userId=7254479024281764869&location=2&aid=1988&userAvatarTypeEnum=4,,,,
https://r2.1k-cdn.com/sig/size:256/plain/https%3A%2F%2F1k-cdn.com%2Fresimler%2Fyazarlar%2F56586_1735032655_90fvU.jpeg,rejected,too_small 256x256,,,,
https://drmehmetyildirim.com/wp-content/uploads/2024/01/WhatsApp-Image-2024-01-08-at-23.15.36.jpeg,rejected,clip_threshold,0.2660633325576782,0.18580815196037292,0.0802551805973053,639.9691441270153
https://media.licdn.com/dms/image/v2/D4E03AQGZXh6lUYQ1Yw/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1665324717710?e=2147483647&v=beta&t=L4yHoEFYbfILpoF1bdpp-WAVDOjM6f6l1yahbmmOTik,rejected,too_small 200x200,,,,
