url,status,reason,pos,neg,margin,blur,save
https://tarikcavusoglu.com/images/doc-dr-tarik-cavusoglu-mobile.webp,rejected,too_small 200x200,,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=100063614321564,error,download: cannot identify image file <_io.BytesIO object at 0x399f21350>,,,,,
https://www.botoksestetik.com/storage/images/tarik-cavusoglu.jpg,rejected,too_small 296x239,,,,,
https://www.tarikcavusoglu.com/storage/images/news/kucuk-dokunuslarla-da-guzellesmek-mumkun-1.jpg,rejected,too_small 512x375,,,,,
https://i.ytimg.com/vi/C9TbYU6CmDA/maxresdefault.jpg,rejected,clip_threshold,0.2569286823272705,0.21465519070625305,0.042273491621017456,429.63691292300626,
https://www.sacekiyoruz.biz/FileUpload/bs276640/File/tarik.jpg,rejected,too_small 225x281,,,,,
https://www.lazerestetikankara.com/storage/images/pages/00000002-0616091001514304401.jpg,rejected,too_small 596x842,,,,,
https://avatars.mds.yandex.net/get-altay/14306621/2a0000019254efcb603ab8cfa8e195081f75/L_height,rejected,too_small 500x375,,,,,
https://doktorestetik.com/wp-content/uploads/2024/10/Doc.-Dr.-Tarik-Cavusoglu.jpg,rejected,blur=50.2 < 100.0,,,,,
https://lookaside.fbsbx.com/lookaside/crawler/instagram/drtarikcavusoglu/profile_pic.jpg,error,download: cannot identify image file <_io.BytesIO object at 0x16798ade0>,,,,,
https://www.armanayse.com/wp-content/uploads/2016/06/40hafta-102.jpg,rejected,blur=4.3 < 100.0,,,,,
https://www.vaserlipo.com.tr/storage/images/pages/00000002-0166294001503785600.jpg,rejected,clip_threshold,0.2821943461894989,0.17638365924358368,0.10581068694591522,2649.908956632267,
https://www.lazerestetikankara.com/storage/images/pages/00000002-0825357001514304401.jpg,rejected,clip_threshold,0.22841408848762512,0.1965784728527069,0.03183561563491821,5427.122829234258,
https://i.ytimg.com/vi/FHoAsBo7oD0/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLDjBkuU6QIfCfKpvA4ZFctGKcIMSQ,rejected,too_small 686x386,,,,,
https://www.tarikcavusoglu.com/storage/images/pages/00000001-0629966001573777179.jpg,rejected,too_small 720x405,,,,,
https://www.tarikcavusoglu.com/storage/images/pages/00000001-0365443001573777179.jpg,rejected,too_small 720x405,,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=4947426178699459,error,download: cannot identify image file <_io.BytesIO object at 0x16194c450>,,,,,
https://www.botoksestetik.com/storage/images/pages/00000002-0714927001514304398.jpg,rejected,too_small 720x500,,,,,
https://www.armanayse.com/wp-content/uploads/2016/06/40hafta-106.jpg,rejected,blur=31.3 < 100.0,,,,,
https://static-pano.maps.yandex.ru/v1/?panoid=1269460136_815243637_23_1729334139&size=500%2C240&azimuth=113.8&tilt=10&api_key=maps&signature=8bfXaWWxWjcHj8P_7FYIqrQyjVdDW3u4jORJYhrya-A=,rejected,too_small 500x240,,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=4609532935822120,error,download: cannot identify image file <_io.BytesIO object at 0x167930590>,,,,,
https://www.tarikcavusoglu.com/storage/images/videos/vaser-liposuction-11.jpg,rejected,too_small 342x190,,,,,
https://www.vaserlipo.com.tr/storage/images/pages/00000002-0401480001503239531.jpg,rejected,clip_threshold,0.24888229370117188,0.18216973543167114,0.06671255826950073,3619.0082119237622,
https://i.ytimg.com/vi/fFGqdWP4XJY/hq720.jpg?sqp=-oaymwE7CK4FEIIDSFryq4qpAy0IARUAAAAAGAElAADIQj0AgKJD8AEB-AH-CYAC0AWKAgwIABABGGUgXChQMA8=&rs=AOn4CLA83LlASD0aVEmCohPBgZ-hfAyQXw,rejected,too_small 686x386,,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=4560127267429354,error,download: cannot identify image file <_io.BytesIO object at 0x16798bc90>,,,,,
https://i.ytimg.com/vi/XYxdXcYXB5Q/hqdefault.jpg,rejected,too_small 480x360,,,,,
https://avatars.mds.yandex.net/get-altay/13951679/2a00000193309c6fca1510653dfc49f253d5/M_height,rejected,too_small 300x169,,,,,
