url,status,reason,pos,neg,margin,blur
https://api.doktorsitesi.com/media/cache/profil_500_webp/uploads/profile_self_image/2276447_1383059638.webp,rejected,too_small 296x344,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=100044187741604,error,download: cannot identify image file <_io.BytesIO object at 0x15eb553a0>,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2025/02/koldas-poliklinik.png.webp,rejected,too_small 200x200,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2025/02/ozgur-koldas-poliklinik5.png,rejected,too_small 800x400,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2025/02/ozgur-koldas-poliklinik3.png,rejected,too_small 800x400,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2025/02/ozgur-koldas-poliklinik4.png,rejected,too_small 800x400,,,,
https://doctorsofturkey.com/uploads/clinic_photos/2/profile_image/94NCbh8DxaSUiYyn.jpg,rejected,too_small 300x168,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2025/02/ozgur-koldas-poliklinik11.png,rejected,too_small 800x400,,,,
https://cdn.trustindex.io/companies/ec/ec099a57956g3f2a/avatar.jpg,rejected,too_small 160x160,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2025/02/koldas-poliklinik-genel.png,rejected,too_small 800x400,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=613847748440245&get_thumbnail=1,error,download: cannot identify image file <_io.BytesIO object at 0x161979580>,,,,
https://yt3.googleusercontent.com/4fyThmVTqSv-cFXQ7g9iThf_DZC7l0ugw4ulV4lxlYeQHwZ8cc3eGQzXHVOWPp_OnhLJDeD9Tw=s900-c-k-c0x00ffffff-no-rj,rejected,clip_threshold,0.26122814416885376,0.16840004920959473,0.09282809495925903,156.52726295142668
https://www.ozgurkoldas.com/wp-content/uploads/2025/02/ozgur-koldas-poliklinik7.png,rejected,too_small 800x400,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2025/02/ozgur-koldas-poliklinik10.png,rejected,too_small 800x400,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2025/02/ozgur-koldas-poliklinik1.png,rejected,too_small 800x400,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=2560190877678136&get_thumbnail=1,error,download: cannot identify image file <_io.BytesIO object at 0x1613a4950>,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=855254802624103,error,download: cannot identify image file <_io.BytesIO object at 0x162f9b9c0>,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2025/02/ozgur-koldas-poliklinik14.png,rejected,too_small 800x400,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2024/12/ozgur-koldas-tv8-1.png.webp,rejected,clip_threshold,0.2269296795129776,0.21738633513450623,0.009543344378471375,614.3097795952169
https://doctorsofturkey.com/uploads/clinic_photos/2/o04yJDuVMfb8yPGe.jpg,rejected,too_small 1500x500,,,,
https://avatars.mds.yandex.net/get-altay/14264437/2a000001927ff9735b9cb9afcaabba0555f4/L_height,rejected,too_small 400x500,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1107917288050224&get_thumbnail=1,error,download: cannot identify image file <_io.BytesIO object at 0x16138c950>,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1291193225770106&get_thumbnail=1,error,download: cannot identify image file <_io.BytesIO object at 0x162fe5cb0>,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2025/02/ozgur-koldas-poliklinik2.png,rejected,too_small 800x400,,,,
https://doctorsofturkey.com/uploads/clinic_photos/2/FpHatqG54vfB3Act.jpg,rejected,blur=98.6 < 100.0,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2024/12/yt_somon-dna-asisi-1.png.webp,rejected,clip_threshold,0.19157394766807556,0.18648838996887207,0.005085557699203491,487.4177063419171
https://doctorsofturkey.com/uploads/clinic_photos/2/qEGpmIJKdivsWlwP.jpg,rejected,blur=44.1 < 100.0,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1840993126689489&get_thumbnail=1,error,download: cannot identify image file <_io.BytesIO object at 0x399f23920>,,,,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3134426952843342466,error,download: cannot identify image file <_io.BytesIO object at 0x1679e7dd0>,,,,
https://files.sikayetvar.com/complaint/3214/32141462/dr-ozgur-koldas-beklentileri-karsilamayan-hizmet-ve-ilgisizlik-1_768x768.jpg,rejected,clip_threshold,0.24750009179115295,0.1865108609199524,0.06098923087120056,421.9171905509271
https://media.licdn.com/dms/image/v2/C4E05AQH_ltqAQmYvlQ/feedshare-thumbnail_720_1280/feedshare-thumbnail_720_1280/0/1640889270993?e=2147483647&v=beta&t=FNQp8RUpmssuJibIofRd4Lpa8clZeDrJyCJiA53vwVA,rejected,too_small 480x480,,,,
https://doctorsofturkey.com/uploads/clinic_photos/2/pZUyzQg0bePibVLq.jpg,rejected,clip_threshold,0.21746860444545746,0.14930148422718048,0.06816712021827698,284.9087735237165
https://s3-eu-west-1.amazonaws.com/eniyihekim.com/doctor/442a62/442a623f8cb8e4b78fc63ac85c5c7a8a_large.jpg,rejected,too_small 405x405,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2024/12/ozgur-koldas-dolgu.png.webp,rejected,clip_threshold,0.24316270649433136,0.14542973041534424,0.09773297607898712,266.6206362086755
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3359699315963667069,error,download: cannot identify image file <_io.BytesIO object at 0x16138c900>,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2024/12/yt_dis-sikma-tedavisi-1.png.webp,rejected,clip_threshold,0.16568200290203094,0.20029982924461365,-0.0346178263425827,924.497138092892
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3703156646439177254,error,download: cannot identify image file <_io.BytesIO object at 0x399f6ab10>,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1340219187276069&get_thumbnail=1,error,download: cannot identify image file <_io.BytesIO object at 0x162f99440>,,,,
https://lookaside.fbsbx.com/lookaside/crawler/instagram/C9CIbBZgByl/0/image.jpg,error,download: cannot identify image file <_io.BytesIO object at 0x399fbdfd0>,,,,
https://i.ytimg.com/vi/fJbBBG05XWg/maxresdefault.jpg,rejected,clip_threshold,0.20040985941886902,0.19830188155174255,0.002107977867126465,1202.5194588667503
https://i.ytimg.com/vi/W1vFZpsCJJ4/maxresdefault.jpg,rejected,clip_threshold,0.1767241209745407,0.15606701374053955,0.02065710723400116,718.9927267426277
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=1713485928912614,error,download: cannot identify image file <_io.BytesIO object at 0x1679e4400>,,,,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3583122006169833168,error,download: cannot identify image file <_io.BytesIO object at 0x162f988b0>,,,,
https://doktorsayfam.com/assets/images/doctor/67cdf4e8240d11741550824.jpg,rejected,too_small 352x396,,,,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3646618438725773662,error,download: cannot identify image file <_io.BytesIO object at 0x399fd7600>,,,,
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=779061293576788,error,download: cannot identify image file <_io.BytesIO object at 0x16197a750>,,,,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3466892957223914105,error,download: cannot identify image file <_io.BytesIO object at 0x167926a70>,,,,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3694507688671246525,error,download: cannot identify image file <_io.BytesIO object at 0x399fbefc0>,,,,
https://media.startv.com.tr/star-tv//images/a882b61c450d8375899922d4.jpg,rejected,clip_threshold,0.1790321320295334,0.2168530970811844,-0.037820965051651,380.22935083388074
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3517066828927072604,error,download: cannot identify image file <_io.BytesIO object at 0x16138d030>,,,,
https://bitterlive.com/wp-content/uploads/2022/05/03.jpg,rejected,clip_threshold,0.2041855901479721,0.14636237919330597,0.05782321095466614,955.8171889436918
https://i.ytimg.com/vi/NDWIs5PEpxw/maxresdefault.jpg,rejected,clip_threshold,0.18823027610778809,0.14790503680706024,0.040325239300727844,720.6033634664982
https://s1.dmcdn.net/v/V2m0K1ad2NV-U9g_V/x1080,rejected,blur=26.3 < 100.0,,,,
https://i.ytimg.com/vi/gmpMqEAjmrU/maxresdefault.jpg,rejected,clip_threshold,0.1842302829027176,0.15968455374240875,0.024545729160308838,1105.4230262201086
https://i.ytimg.com/vi/_n-04u8giWE/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLCX4qoGX2rHOtoPpPoRSHiVzzrF3Q,rejected,too_small 686x386,,,,
https://lookaside.fbsbx.com/lookaside/crawler/instagram/drozgurkoldashair/profile_pic.jpg,error,download: cannot identify image file <_io.BytesIO object at 0x162f712b0>,,,,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3680097665269625453,error,download: cannot identify image file <_io.BytesIO object at 0x15eb57f10>,,,,
https://s2.dmcdn.net/v/VHZpR1b5NyY8G_tE4/x1080,rejected,blur=43.1 < 100.0,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2024/11/home-1-8-1.webp,rejected,blur=57.3 < 100.0,,,,
https://static-pano.maps.yandex.ru/v1/?panoid=1269761637_815195687_23_1729506227&size=500%2C240&azimuth=-149.3&tilt=10&api_key=maps&signature=Hd3vuIwqLeKzrLuTzCs8-_8r2fww6W6Jwycf3KAsuhU=,rejected,too_small 500x240,,,,
https://cdn.trustindex.io/companies/ec/ec099a57956g3f2a/screenshot.jpg,rejected,too_small 500x348,,,,
https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3663499026074008380,error,download: cannot identify image file <_io.BytesIO object at 0x162f98360>,,,,
https://media.licdn.com/dms/image/v2/C4D22AQFtHf8t2qapwA/feedshare-shrink_800/feedshare-shrink_800/0/1651906842111?e=2147483647&v=beta&t=yYg9s78eu2nwMYoGTfimz0B0jHXpz2yrzg8LtYEndFg,rejected,clip_threshold,0.2183891236782074,0.20829783380031586,0.01009128987789154,678.5678952158178
https://media.licdn.com/dms/image/v2/C4D16AQHiQWMmzdFglA/profile-displaybackgroundimage-shrink_200_800/profile-displaybackgroundimage-shrink_200_800/0/1588255886828?e=2147483647&v=beta&t=GeKseARSFXCaSHs_HHhuBOuwjPRM6L1Wvscgd5PpnhA,rejected,too_small 800x200,,,,
https://avatars.mds.yandex.net/get-altay/13052575/2a000001915aedc1e6dbc0f1d1504cbc8543/L_height,rejected,too_small 500x500,,,,
https://media.startv.com.tr/star-tv/images/d5e73bdb452eac5157717375.jpg,rejected,too_small 1600x445,,,,
https://www.ozgurkoldas.com/wp-content/uploads/2024/11/toksin-uygulamasi-ankara-1.jpg.webp,rejected,clip_threshold,0.19906571507453918,0.20521438121795654,-0.006148666143417358,258.26377540644876
https://files.sikayetvar.com/company/screenshot/dr/dr-ozgur-koldas.png,rejected,clip_threshold,0.18934009969234467,0.16744551062583923,0.021894589066505432,283.29511527777777
https://bitterlive.com/wp-content/uploads/2022/05/01.jpg,rejected,clip_threshold,0.2085157036781311,0.16421423852443695,0.04430146515369415,357.5221220297361
https://media.startv.com.tr/star-tv/images/184(2).jpg?width=600&height=308&format=webp,rejected,too_small 600x308,,,,
https://i.ytimg.com/vi/dC54glPL0sQ/maxresdefault.jpg,rejected,clip_threshold,0.19553425908088684,0.15021350979804993,0.045320749282836914,718.315343673846
https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=2256141767980358,error,download: cannot identify image file <_io.BytesIO object at 0x1679a8590>,,,,
https://i.ytimg.com/vi/RpUOhsL8pcI/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLBv7Tw9-GGqZrWYVmp4Uk5LB4Nwgw,rejected,too_small 686x386,,,,
https://i.ytimg.com/vi/11FUbPXXvl8/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLAHYNMmVtMD-Mi97bxBJXJ4BTP_MQ,rejected,too_small 686x386,,,,
https://i.ytimg.com/vi/3nOYUtFe9M8/hqdefault.jpg,rejected,too_small 480x360,,,,
https://media.licdn.com/dms/image/v2/C5605AQEnYjkLuIsLYA/feedshare-thumbnail_720_1280/feedshare-thumbnail_720_1280/0/1645332602124?e=2147483647&v=beta&t=lM6kzj0gJ1wrABVbRhMr6396xdOocOr4kpQRl0SnIYo,rejected,too_small 480x608,,,,
https://doctorsofturkey.com/uploads/clinic_photos/2/Nc7Zkmw15Mr84F8U.jpg,rejected,clip_threshold,0.1911960393190384,0.19508112967014313,-0.0038850903511047363,1208.1093274834793
https://i.ytimg.com/vi/pgBBprVo-8k/maxresdefault.jpg,rejected,clip_threshold,0.1841699481010437,0.151219442486763,0.0329505056142807,699.5418250866877
https://modadergitv.com/wp-content/uploads/2021/12/Esi-ve-Ozgur-Koldas-rotated.jpg,rejected,clip_threshold,0.163180410861969,0.18270881474018097,-0.019528403878211975,1039.7205856735952
https://media.licdn.com/dms/image/v2/C4D22AQE-5DfdalbwLA/feedshare-shrink_800/feedshare-shrink_800/0/1652168560757?e=2147483647&v=beta&t=kg5BN5VkUinDpcEkvDgKivWpgMPy_Z3yFjRHXoZwya4,rejected,blur=72.5 < 100.0,,,,
https://i.ytimg.com/vi/DRL5KOerccM/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLDQms0YyaDL3HfIrwtIo2_oKD6o2A,rejected,too_small 686x386,,,,
https://i.ytimg.com/vi/1pPlEZj7WEE/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLBsr5rHOMZE1DEn5LEcmqK6GM-0uQ,rejected,too_small 686x386,,,,
https://media.startv.com.tr/star-tv/images/182(2).jpg?width=340&height=190&format=webp,rejected,too_small 340x190,,,,
https://media.licdn.com/dms/image/v2/C4D22AQEOVRrTf-JukA/feedshare-shrink_800/feedshare-shrink_800/0/1650728573699?e=2147483647&v=beta&t=526k1NDcUm459GjT6XUK3m6-yMpIS9fuGxq41B7523U,rejected,clip_threshold,0.20480020344257355,0.18457689881324768,0.020223304629325867,253.48187693178372
https://bitterlive.com/wp-content/uploads/2022/05/02.jpg,rejected,clip_threshold,0.214605912566185,0.1460675597190857,0.0685383528470993,394.1023273259571
